datetime,date,time,timeframe,strategy,spot_open,spot_high,spot_low,spot_close,fut_open,fut_high,fut_low,fut_close,vwap,ema_fast,ema_slow,rsi,fut_vs_vwap,prev_fut_vs_vwap,vwap_cross,min_body_required,ema_crossover,spot_vs_ema,candle_color,candle_body,rsi_zone,signal,entry_conditions_met,search_atm_strike,search_option_type,search_spot_price,search_capital,search_max_cost,search_min_price,search_max_price,expiry_used,strikes_tried,strike_1_price,strike_1_cost,strike_1_status,strike_2_price,strike_2_cost,strike_2_status,strike_3_price,strike_3_cost,strike_3_status,strike_4_price,strike_4_cost,strike_4_status,failure_reason,has_position,position_type,position_strike,position_expiry,entry_price,current_price,pnl_points,pnl_rupees,pnl_pct,peak_price,drop_from_peak,trailing_active,hold_minutes,exit_signal,exit_reason,exit_price,action,action_details,capital,daily_pnl,daily_trades,consecutive_losses,in_cooldown,cache_hits,cache_misses
2025-12-12 09:54:00,2025-12-12,09:54:00,3min,C,26012.2,26015.1,26010.4,26015.1,26120.2,26130.0,26120.0,26125.0,26116.59,26016.13,26002.73,67.01,ABOVE,,,10.0,BULLISH,BELOW,GREEN,2.9,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,33782.5,0.0,0,0,FALSE,35,0
2025-12-12 09:57:00,2025-12-12,09:57:00,3min,C,26014.9,26020.9,26001.6,26006.5,26129.5,26138.8,26105.0,26119.9,26116.56,26012.92,26003.27,62.81,ABOVE,,,10.0,BULLISH,BELOW,RED,8.4,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,33782.5,0.0,0,0,FALSE,35,0
2025-12-12 10:00:00,2025-12-12,10:00:00,3min,C,26006.35,26011.3,26000.65,26004.65,26121.4,26126.5,26104.9,26116.1,26116.6,26010.16,26003.46,61.92,BELOW,,,10.0,BULLISH,BELOW,RED,1.7,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,33782.5,0.0,0,0,FALSE,35,0
2025-12-12 10:03:00,2025-12-12,10:03:00,3min,C,26004.8,26006.4,25991.7,25993.95,26113.0,26119.4,26101.0,26101.0,26116.38,26004.76,26002.11,56.85,BELOW,,,10.0,BULLISH,BELOW,RED,10.85,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,33782.5,0.0,0,0,FALSE,35,0
2025-12-12 10:06:00,2025-12-12,10:06:00,3min,C,25993.95,25999.85,25972.05,25973.45,26103.2,26109.9,26075.6,26075.6,26115.09,25994.32,25998.01,48.64,BELOW,,,10.0,BEARISH,BELOW,RED,20.5,NEUTRAL,BUY_PE,TRUE,25950,PE,25973.45,10000.0,9500.0,30.0,200.0,2025-12-16,25950(ATM),61.0,4575.0,SELECTED,,,,,,,,,,,FALSE,PE,25950,2025-12-16,61.0,,,,,,,,,,,,ENTRY_BUY_PE,ATM @ ₹61.00,33782.5,0.0,0,0,FALSE,36,0
2025-12-12 10:09:00,2025-12-12,10:09:00,3min,C,25972.8,25981.65,25968.6,25976.05,26080.0,26090.0,26071.0,26086.1,26113.79,25988.23,25994.87,49.64,BELOW,,,,BEARISH,BELOW,GREEN,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,61.0,66.9,5.9,442.5,9.67,61.0,-5.9,FALSE,3.0,,,,HOLDING,PnL: ₹442 | Peak: ₹61.00,33782.5,0.0,1,0,FALSE,36,0
2025-12-12 10:12:00,2025-12-12,10:12:00,3min,C,25976.9,25989.25,25975.15,25989.15,26086.8,26102.8,26080.0,26102.0,26112.84,25988.54,25994.06,54.42,BELOW,,,,BEARISH,ABOVE,GREEN,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,61.0,69.5,8.5,637.5,13.93,66.9,-2.6,TRUE,6.0,,,,HOLDING,PnL: ₹638 | Peak: ₹66.90,33782.5,0.0,1,0,FALSE,36,0
2025-12-12 10:15:00,2025-12-12,10:15:00,3min,C,25989.9,26008.25,25989.05,26001.8,26105.0,26125.8,26100.1,26109.3,26112.89,25992.96,25995.16,58.52,BELOW,,,,BEARISH,ABOVE,GREEN,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,61.0,57.1,-3.9,-292.5,-6.39,69.5,12.4,TRUE,9.0,,TRAILING_STOP,57.1,EXIT_TRAILING_STOP,PnL: ₹-292 (-3.9 pts),33490.0,0.0,1,0,FALSE,36,0
2025-12-12 10:18:00,2025-12-12,10:18:00,3min,C,26001.75,26008.2,26000.6,26003.3,26110.9,26120.0,26108.0,26117.6,26112.91,25996.41,25996.33,58.99,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,1.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,33490.0,-292.5,1,1,FALSE,36,0
2025-12-12 10:21:00,2025-12-12,10:21:00,3min,C,26003.2,26005.1,25970.1,25971.65,26114.0,26120.1,26071.9,26078.0,26112.28,25988.15,25992.8,46.9,BELOW,,,10.0,BEARISH,BELOW,RED,31.55,NEUTRAL,BUY_PE,TRUE,25950,PE,25971.65,10000.0,9500.0,30.0,200.0,2025-12-16,25950(ATM),60.1,4507.5,SELECTED,,,,,,,,,,,FALSE,PE,25950,2025-12-16,60.1,,,,,,,,,,,,ENTRY_BUY_PE,ATM @ ₹60.10,33490.0,-292.5,1,1,FALSE,36,0
2025-12-12 10:24:00,2025-12-12,10:24:00,3min,C,25971.95,25972.35,25945.05,25945.35,26075.4,26078.3,26043.5,26048.0,26109.22,25973.89,25986.02,39.63,BELOW,,,,BEARISH,BELOW,RED,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,60.1,84.0,23.9,1792.5,39.77,60.1,-23.9,FALSE,3.0,,TARGET,84.0,EXIT_TARGET,PnL: ₹1792 (23.9 pts),35282.5,-292.5,2,1,FALSE,36,0
2025-12-12 10:27:00,2025-12-12,10:27:00,3min,C,25946.65,25960.65,25939.05,25960.3,26045.0,26069.0,26040.1,26062.3,26106.32,25969.36,25982.35,44.86,BELOW,,,10.0,BEARISH,BELOW,GREEN,13.65,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35282.5,1500.0,2,0,FALSE,36,0
2025-12-12 10:30:00,2025-12-12,10:30:00,3min,C,25959.95,25972.5,25957.65,25969.0,26062.0,26086.7,26060.0,26070.0,26105.59,25969.24,25980.44,47.7,BELOW,,,10.0,BEARISH,BELOW,GREEN,9.05,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35282.5,1500.0,2,0,FALSE,36,0
2025-12-12 10:33:00,2025-12-12,10:33:00,3min,C,25969.3,25983.45,25968.85,25978.9,26070.4,26088.5,26070.0,26082.0,26105.31,25972.46,25980.22,50.81,BELOW,,,10.0,BEARISH,ABOVE,GREEN,9.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35282.5,1500.0,2,0,FALSE,36,0
2025-12-12 10:36:00,2025-12-12,10:36:00,3min,C,25979.45,25979.45,25965.65,25970.75,26080.0,26081.0,26065.0,26070.0,26105.1,25971.89,25978.87,48.26,BELOW,,,10.0,BEARISH,BELOW,RED,8.7,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35282.5,1500.0,2,0,FALSE,36,0
2025-12-12 10:39:00,2025-12-12,10:39:00,3min,C,25970.75,25973.65,25955.9,25961.7,26074.0,26074.0,26055.3,26063.0,26104.6,25968.49,25976.41,45.54,BELOW,,,10.0,BEARISH,BELOW,RED,9.05,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35282.5,1500.0,2,0,FALSE,36,0
2025-12-12 10:42:00,2025-12-12,10:42:00,3min,C,25962.8,25965.5,25957.75,25960.85,26064.4,26069.1,26060.0,26065.0,26104.27,25965.95,25974.19,45.28,BELOW,,,10.0,BEARISH,BELOW,RED,1.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35282.5,1500.0,2,0,FALSE,36,0
2025-12-12 10:45:00,2025-12-12,10:45:00,3min,C,25962.55,25973.6,25959.0,25971.5,26067.5,26080.0,26060.5,26080.0,26103.86,25967.8,25973.81,49.17,BELOW,,,10.0,BEARISH,ABOVE,GREEN,8.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35282.5,1500.0,2,0,FALSE,36,0
2025-12-12 10:48:00,2025-12-12,10:48:00,3min,C,25972.9,25974.95,25949.75,25952.3,26082.0,26082.0,26046.0,26055.0,26103.15,25962.63,25970.73,43.21,BELOW,,,10.0,BEARISH,BELOW,RED,20.6,NEUTRAL,BUY_PE,TRUE,25950,PE,25952.3,10000.0,9500.0,30.0,200.0,2025-12-16,25950(ATM),77.2,5790.0,SELECTED,,,,,,,,,,,FALSE,PE,25950,2025-12-16,77.2,,,,,,,,,,,,ENTRY_BUY_PE,ATM @ ₹77.20,35282.5,1500.0,2,0,FALSE,36,0
2025-12-12 10:51:00,2025-12-12,10:51:00,3min,C,25953.5,25969.6,25953.5,25961.95,26059.9,26070.6,26059.9,26063.7,26102.98,25962.4,25969.48,46.71,BELOW,,,,BEARISH,BELOW,GREEN,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,77.2,79.1,1.9,142.5,2.46,77.2,-1.9,FALSE,3.0,,,,HOLDING,PnL: ₹142 | Peak: ₹77.20,35282.5,1500.0,3,0,FALSE,36,0
2025-12-12 10:54:00,2025-12-12,10:54:00,3min,C,25962.2,25973.35,25958.85,25965.25,26061.0,26074.0,26060.1,26066.9,26102.85,25963.35,25968.88,47.89,BELOW,,,,BEARISH,ABOVE,GREEN,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,77.2,79.35,2.15,161.25,2.78,79.1,-0.25,FALSE,6.0,,,,HOLDING,PnL: ₹161 | Peak: ₹79.10,35282.5,1500.0,3,0,FALSE,36,0
2025-12-12 10:57:00,2025-12-12,10:57:00,3min,C,25966.35,25966.35,25949.15,25954.9,26065.0,26065.0,26048.0,26051.0,26102.42,25960.54,25966.88,44.55,BELOW,,,,BEARISH,BELOW,RED,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,77.2,80.55,3.35,251.25,4.34,79.35,-1.2,FALSE,9.0,,,,HOLDING,PnL: ₹251 | Peak: ₹79.35,35282.5,1500.0,3,0,FALSE,36,0
2025-12-12 11:00:00,2025-12-12,11:00:00,3min,C,25955.4,25977.45,25953.3,25975.6,26057.9,26080.0,26050.0,26080.0,26101.94,25965.56,25968.12,51.79,BELOW,,,,BEARISH,ABOVE,GREEN,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,77.2,75.2,-2.0,-150.0,-2.59,80.55,5.35,FALSE,12.0,,,,HOLDING,PnL: ₹-150 | Peak: ₹80.55,35282.5,1500.0,3,0,FALSE,36,0
2025-12-12 11:03:00,2025-12-12,11:03:00,3min,C,25976.8,25984.75,25975.25,25977.4,26081.0,26085.0,26075.6,26080.0,26101.78,25969.5,25969.45,52.37,BELOW,,,,BULLISH,ABOVE,GREEN,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,25950,,77.2,70.3,-6.9,-517.5,-8.94,80.55,10.25,FALSE,15.0,,STOP_LOSS,70.3,EXIT_STOP_LOSS,PnL: ₹-518 (-6.9 pts),34765.0,1500.0,3,0,FALSE,36,0
2025-12-12 11:06:00,2025-12-12,11:06:00,3min,C,25977.45,25983.45,25973.85,25980.9,26076.7,26085.0,26071.1,26080.9,26101.68,25973.3,25971.09,53.55,BELOW,,,10.0,BULLISH,ABOVE,GREEN,3.45,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34765.0,982.5,3,1,FALSE,36,0
2025-12-12 11:09:00,2025-12-12,11:09:00,3min,C,25980.65,26000.25,25979.65,25994.9,26081.0,26108.9,26080.0,26099.0,26101.53,25980.5,25974.49,58.01,BELOW,,,10.0,BULLISH,ABOVE,GREEN,14.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34765.0,982.5,3,1,FALSE,36,0
2025-12-12 11:12:00,2025-12-12,11:12:00,3min,C,25995.15,25997.2,25989.1,25990.8,26102.0,26102.0,26089.7,26093.0,26101.44,25983.93,25976.82,56.31,BELOW,,,10.0,BULLISH,ABOVE,RED,4.35,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34765.0,982.5,3,1,FALSE,36,0
2025-12-12 11:15:00,2025-12-12,11:15:00,3min,C,25991.7,25996.85,25989.9,25991.75,26093.5,26101.0,26090.1,26092.0,26101.41,25986.54,25978.95,56.62,BELOW,,,10.0,BULLISH,ABOVE,GREEN,0.05,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34765.0,982.5,3,1,FALSE,36,0
2025-12-12 11:18:00,2025-12-12,11:18:00,3min,C,25991.3,25995.0,25989.25,25995.0,26095.3,26095.5,26090.0,26094.9,26101.31,25989.36,25981.24,57.76,BELOW,,,10.0,BULLISH,ABOVE,GREEN,3.7,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34765.0,982.5,3,1,FALSE,36,0
2025-12-12 11:21:00,2025-12-12,11:21:00,3min,C,25995.05,26014.95,25992.0,26013.0,26093.2,26117.0,26092.0,26115.0,26101.67,25997.24,25985.78,63.46,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,17.95,NEUTRAL,BUY_CE,TRUE,26000,CE,26013.0,10000.0,9500.0,30.0,200.0,2025-12-16,26000(ATM),107.65,8073.75,SELECTED,,,,,,,,,,,FALSE,CE,26000,2025-12-16,107.65,,,,,,,,,,,,ENTRY_BUY_CE,ATM @ ₹107.65,34765.0,982.5,3,1,FALSE,37,0
2025-12-12 11:24:00,2025-12-12,11:24:00,3min,C,26013.25,26019.35,26012.5,26015.05,26116.7,26125.0,26115.3,26118.0,26102.03,26003.18,25989.96,64.05,ABOVE,,,,BULLISH,ABOVE,GREEN,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,107.65,111.3,3.65,273.75,3.39,107.65,-3.65,FALSE,3.0,,,,HOLDING,PnL: ₹274 | Peak: ₹107.65,34765.0,982.5,4,1,FALSE,37,0
2025-12-12 11:27:00,2025-12-12,11:27:00,3min,C,26016.15,26016.5,26005.9,26013.0,26117.0,26118.8,26107.8,26115.0,26102.1,26006.45,25993.25,62.95,ABOVE,,,,BULLISH,ABOVE,RED,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,107.65,108.2,0.55,41.25,0.51,111.3,3.1,FALSE,6.0,,,,HOLDING,PnL: ₹41 | Peak: ₹111.30,34765.0,982.5,4,1,FALSE,37,0
2025-12-12 11:30:00,2025-12-12,11:30:00,3min,C,26013.1,26018.05,26011.65,26017.15,26118.8,26121.9,26113.3,26120.0,26102.33,26010.02,25996.67,64.29,ABOVE,,,,BULLISH,ABOVE,GREEN,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,107.65,109.05,1.4,105.0,1.3,111.3,2.25,FALSE,9.0,,,,HOLDING,PnL: ₹105 | Peak: ₹111.30,34765.0,982.5,4,1,FALSE,37,0
2025-12-12 11:33:00,2025-12-12,11:33:00,3min,C,26017.5,26020.15,26015.6,26018.9,26120.3,26124.0,26115.0,26118.0,26102.48,26012.98,25999.84,64.87,ABOVE,,,,BULLISH,ABOVE,GREEN,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,107.65,108.7,1.05,78.75,0.98,111.3,2.6,FALSE,12.0,,,,HOLDING,PnL: ₹79 | Peak: ₹111.30,34765.0,982.5,4,1,FALSE,37,0
2025-12-12 11:36:00,2025-12-12,11:36:00,3min,C,26019.4,26020.95,26012.4,26012.4,26120.0,26120.5,26113.4,26116.8,26102.6,26012.79,26001.64,60.92,ABOVE,,,,BULLISH,BELOW,RED,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,107.65,109.95,2.3,172.5,2.14,111.3,1.35,FALSE,15.0,,,,HOLDING,PnL: ₹172 | Peak: ₹111.30,34765.0,982.5,4,1,FALSE,37,0
2025-12-12 11:39:00,2025-12-12,11:39:00,3min,C,26012.25,26013.3,26005.5,26009.0,26115.1,26115.1,26103.9,26106.7,26102.63,26011.52,26002.69,58.91,ABOVE,,,,BULLISH,BELOW,RED,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,107.65,104.1,-3.55,-266.25,-3.3,111.3,7.2,FALSE,18.0,,,,HOLDING,PnL: ₹-266 | Peak: ₹111.30,34765.0,982.5,4,1,FALSE,37,0
2025-12-12 11:42:00,2025-12-12,11:42:00,3min,C,26010.2,26017.25,26007.35,26014.65,26107.2,26120.0,26106.6,26118.0,26102.69,26012.57,26004.4,61.21,ABOVE,,,,BULLISH,ABOVE,GREEN,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,107.65,107.5,-0.15,-11.25,-0.14,111.3,3.8,FALSE,21.0,,,,HOLDING,PnL: ₹-11 | Peak: ₹111.30,34765.0,982.5,4,1,FALSE,37,0
2025-12-12 11:45:00,2025-12-12,11:45:00,3min,C,26014.15,26021.2,26011.35,26012.6,26117.3,26125.0,26110.1,26111.3,26102.96,26012.58,26005.57,59.9,ABOVE,,,,BULLISH,ABOVE,RED,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,107.65,111.65,4.0,300.0,3.72,111.3,-0.35,FALSE,24.0,,,,HOLDING,PnL: ₹300 | Peak: ₹111.30,34765.0,982.5,4,1,FALSE,37,0
2025-12-12 11:48:00,2025-12-12,11:48:00,3min,C,26012.75,26015.55,26008.75,26012.3,26111.1,26117.5,26109.1,26113.0,26103.0,26012.48,26006.53,59.7,ABOVE,,,,BULLISH,BELOW,RED,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,107.65,105.15,-2.5,-187.5,-2.32,111.65,6.5,TRUE,27.0,,TRAILING_STOP,105.15,EXIT_TRAILING_STOP,PnL: ₹-188 (-2.5 pts),34577.5,982.5,4,1,FALSE,37,0
2025-12-12 11:51:00,2025-12-12,11:51:00,3min,C,26013.4,26031.3,26011.25,26029.6,26117.8,26136.9,26113.0,26135.2,26103.47,26018.19,26009.83,66.65,ABOVE,,,,BULLISH,ABOVE,GREEN,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_COOLDOWN,COOLDOWN_120s_remaining,34577.5,795.0,4,2,TRUE,37,0
2025-12-12 11:54:00,2025-12-12,11:54:00,3min,C,26029.45,26031.8,26023.8,26025.35,26130.1,26135.0,26125.1,26125.1,26103.7,26020.58,26012.04,63.74,ABOVE,,,10.0,BULLISH,ABOVE,RED,4.1,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34577.5,795.0,4,2,FALSE,37,0
2025-12-12 11:57:00,2025-12-12,11:57:00,3min,C,26026.0,26033.6,26022.55,26028.3,26125.0,26134.0,26123.4,26126.0,26103.82,26023.15,26014.37,64.89,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,2.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34577.5,795.0,4,2,FALSE,37,0
2025-12-12 12:00:00,2025-12-12,12:00:00,3min,C,26028.95,26037.85,26027.9,26031.05,26125.9,26138.9,26125.9,26131.1,26104.06,26025.78,26016.75,65.97,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,2.1,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34577.5,795.0,4,2,FALSE,37,0
2025-12-12 12:03:00,2025-12-12,12:03:00,3min,C,26030.85,26031.6,26016.45,26017.0,26130.0,26130.0,26111.4,26117.8,26104.16,26022.86,26016.79,56.42,ABOVE,,,10.0,BULLISH,BELOW,RED,13.85,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34577.5,795.0,4,2,FALSE,37,0
2025-12-12 12:06:00,2025-12-12,12:06:00,3min,C,26017.9,26018.3,26009.8,26012.3,26110.9,26114.8,26102.6,26108.0,26104.2,26019.34,26016.14,53.63,ABOVE,,,10.0,BULLISH,BELOW,RED,5.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34577.5,795.0,4,2,FALSE,37,0
2025-12-12 12:09:00,2025-12-12,12:09:00,3min,C,26012.65,26017.4,25998.95,26003.1,26106.3,26116.2,26093.0,26100.0,26104.19,26013.92,26014.28,48.55,BELOW,,,10.0,BEARISH,BELOW,RED,9.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,34577.5,795.0,4,2,FALSE,37,0
2025-12-12 12:12:00,2025-12-12,12:12:00,3min,C,26003.1,26014.6,26002.05,26014.2,26098.4,26113.7,26095.0,26113.7,26104.19,26014.02,26014.27,54.18,ABOVE,,,10.0,BEARISH,ABOVE,GREEN,11.1,NEUTRAL,BUY_CE,TRUE,26000,CE,26014.2,10000.0,9500.0,30.0,200.0,2025-12-16,26000(ATM),96.4,7230.0,SELECTED,,,,,,,,,,,FALSE,CE,26000,2025-12-16,96.4,,,,,,,,,,,,ENTRY_BUY_CE,ATM @ ₹96.40,34577.5,795.0,4,2,FALSE,37,0
2025-12-12 12:15:00,2025-12-12,12:15:00,3min,C,26014.2,26018.35,26007.55,26014.9,26105.7,26118.5,26105.0,26114.7,26104.23,26014.31,26014.36,54.52,ABOVE,,,,BEARISH,ABOVE,GREEN,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,96.4,101.75,5.35,401.25,5.55,96.4,-5.35,FALSE,3.0,,,,HOLDING,PnL: ₹401 | Peak: ₹96.40,34577.5,795.0,5,2,FALSE,37,0
2025-12-12 12:18:00,2025-12-12,12:18:00,3min,C,26015.1,26017.5,26008.9,26016.8,26114.0,26115.0,26106.6,26111.2,26104.26,26015.14,26014.71,55.48,ABOVE,,,,BULLISH,ABOVE,GREEN,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,96.4,100.7,4.3,322.5,4.46,101.75,1.05,TRUE,6.0,,,,HOLDING,PnL: ₹322 | Peak: ₹101.75,34577.5,795.0,5,2,FALSE,37,0
2025-12-12 12:21:00,2025-12-12,12:21:00,3min,C,26016.85,26021.0,26014.15,26019.0,26112.0,26119.8,26111.2,26115.0,26104.28,26016.43,26015.32,56.62,ABOVE,,,,BULLISH,ABOVE,GREEN,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,96.4,104.15,7.75,581.25,8.04,101.75,-2.4,TRUE,9.0,,,,HOLDING,PnL: ₹581 | Peak: ₹101.75,34577.5,795.0,5,2,FALSE,37,0
2025-12-12 12:24:00,2025-12-12,12:24:00,3min,C,26019.6,26028.35,26017.55,26027.65,26112.6,26127.4,26112.6,26127.4,26104.37,26020.17,26017.08,60.87,ABOVE,,,,BULLISH,ABOVE,GREEN,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26000,,96.4,107.1,10.7,802.5,11.1,104.15,-2.95,TRUE,12.0,,TARGET,107.1,EXIT_TARGET,PnL: ₹802 (10.7 pts),35380.0,795.0,5,2,FALSE,37,0
2025-12-12 12:27:00,2025-12-12,12:27:00,3min,C,26028.45,26029.5,26020.65,26023.05,26126.0,26129.0,26118.6,26119.7,26104.41,26021.13,26017.94,57.64,ABOVE,,,10.0,BULLISH,ABOVE,RED,5.4,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35380.0,1597.5,5,0,FALSE,37,0
2025-12-12 12:30:00,2025-12-12,12:30:00,3min,C,26023.5,26028.7,26019.35,26027.75,26120.5,26132.9,26118.3,26132.9,26104.5,26023.34,26019.34,59.98,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,4.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35380.0,1597.5,5,0,FALSE,37,0
2025-12-12 12:33:00,2025-12-12,12:33:00,3min,C,26028.95,26037.5,26027.2,26035.65,26131.2,26139.2,26127.1,26139.2,26105.17,26027.44,26021.67,63.62,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,6.7,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35380.0,1597.5,5,0,FALSE,37,0
2025-12-12 12:36:00,2025-12-12,12:36:00,3min,C,26035.8,26037.85,26022.7,26024.25,26136.0,26139.0,26120.5,26122.4,26105.29,26026.38,26022.04,55.74,ABOVE,,,10.0,BULLISH,BELOW,RED,11.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35380.0,1597.5,5,0,FALSE,37,0
2025-12-12 12:39:00,2025-12-12,12:39:00,3min,C,26024.2,26025.15,26016.5,26019.35,26120.5,26125.0,26115.0,26117.9,26105.36,26024.03,26021.65,52.72,ABOVE,,,10.0,BULLISH,BELOW,RED,4.85,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35380.0,1597.5,5,0,FALSE,37,0
2025-12-12 12:42:00,2025-12-12,12:42:00,3min,C,26019.35,26029.4,26015.55,26016.75,26115.0,26128.0,26112.1,26112.1,26105.41,26021.61,26020.95,51.14,ABOVE,,,10.0,BULLISH,BELOW,RED,2.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,35380.0,1597.5,5,0,FALSE,37,0
